code,icao,name,latitude,longitude,elevation,time_zone,city,state,country
UIL,KUIL,Quillayute State,47.9,-124.63333,194,America/Los_Angeles,Forks,Washington,US
UGN,KUGN,Memorial,42.36667,-87.833336,727,America/Chicago,Waukegan,Illinois,US
UES,KUES,Waukesha,43.0396022,-88.2348874052475,911,America/Chicago,Waukesha,Wisconsin,US
UDD,KUDD,Bermuda Dunes,33.7479089,-116.273821478546,73,America/Los_Angeles,Bermuda Dunes,California,US
UCY,KUCY,Everett-Stewart,36.433334,-89.05,336,America/Chicago,Union City,Tennessee,US
UBS,KUBS,Lowndes County,33.466667,-88.38333,188,America/Chicago,Columbus,Mississippi,US
ICS,KU70,Cascade,44.492787,-116.015176971751,4708,America/Boise,Cascade,Idaho,US
RVR,KU34,Green River,38.966667,-110.25,4248,America/Denver,East Carbon City,Utah,US
BFG,KU07,Bullfrog Basin,37.5458239,-110.713199,4150,America/Denver,N/A,N/A,US
TYS,KTYS,McGhee Tyson Airport,35.809553,-83.9988481043116,981,America/New_York,Alcoa,Tennessee,US
TYR,KTYR,Tyler Pounds Regional Airport,32.35190965,-95.4020875606157,544,America/Chicago,Chandler,Texas,US
TYZ,KTYL,Taylor,34.45143875,-110.116455614324,5823,America/Phoenix,Taylor,Arizona,US
TXK,KTXK,Texarkana Municipal Airport,33.45639,-93.98917,390,America/Chicago,Texarkana,Arkansas,US
TWF,KTWF,Magic Valley Regional Airport,42.4817,-114.4877,4154,America/Boise,Twin Falls,Idaho,US
TVL,KTVL,South Lake Tahoe,38.89444715,-119.995796608209,6264,America/Los_Angeles,South Lake Tahoe,California,US
TVI,KTVI,Thomasville Municipal Airport,30.9004299,-83.8806208157935,264,America/New_York,Thomasville,Georgia,US
TVF,KTVF,Thief River Falls Regional Airport,48.0660335,-96.1844694,1119,America/Chicago,Thief River Falls,Minnesota,US
TVC,KTVC,Cherry Capital Airport,44.74349225,-85.584216317832,624,America/Detroit,Traverse City,Michigan,US
TUS,KTUS,Tucson International Airport,32.12024455,-110.936876786569,2643,America/Phoenix,Summit,Arizona,US
TUP,KTUP,Tupelo Regional Airport,34.26840715,-88.7684830809117,346,America/Chicago,Tupelo,Mississippi,US
TUL,KTUL,Tulsa International Airport,36.1968484,-95.8867505398997,677,America/Chicago,Owasso,Oklahoma,US
TTN,KTTN,Trenton-Mercer Airport,40.27641195,-74.813211083687,213,America/New_York,Ewing,New Jersey,US
TTD,KTTD,Troutdale,45.9,-122.65,39,America/Los_Angeles,La Center,Washington,US
TSP,KTSP,Kern County,35.1375,-118.441666,4001,America/Los_Angeles,Tehachapi,California,US
TRM,KTRM,Thermal,33.630554,-116.93611,-115,America/Los_Angeles,East Hemet,California,US
TRL,KTRL,Terrell Field,32.735832,-96.275,474,America/Chicago,Terrell,Texas,US
TKF,KTRK,Truckee-Tahoe,39.3180851,-120.138102451357,5900,America/Los_Angeles,Truckee,California,US
TRI,KTRI,Tri-Cities Regional Airport,36.47344765,-82.408432686991,1519,America/New_York,Spurgeon,Tennessee,US
TPL,KTPL,Draughon-miller Central Texas Regional,31.150278,-97.409164,682,America/Chicago,Morgans Point Resort,Texas,US
TPH,KTPH,Tonopah Airport,38.066666,-117.23333,5430,America/Los_Angeles,N/A,N/A,US
TPF,KTPF,Peter O'Knight,27.9153058,-82.4491724163729,8,America/New_York,Tampa,Florida,US
TPA,KTPA,Tampa International Airport,27.9791649,-82.5349276153517,26,America/New_York,Egypt Lake-Leto,Florida,US
TOR,KTOR,Torrington Municipal Airport,42.0652801,-104.154509407623,4207,America/Denver,Torrington,Wyoming,US
TOP,KTOP,Philip Billard,39.06972,-95.6225,881,America/Chicago,Topeka,Kansas,US
TOL,KTOL,Toledo Express Airport,41.5864151,-83.8130852126954,683,America/New_York,Whitehouse,Ohio,US
TOI,KTOI,Troy Municipal Airport,31.8,-85.96667,398,America/Chicago,Troy,Alabama,US
TOC,KTOC,Toccoa RG Letourneau Field,34.583332,-83.316666,996,America/New_York,Toccoa,Georgia,US
TOA,KTOA,Torrance Airport,33.8027967,-118.34003744468,103,America/Los_Angeles,Torrance,California,US
XSD,KTNX,Test Range,38.033333,-117.23333,5549,America/Los_Angeles,Tonopah,Nevada,US
TNU,KTNU,Newton Municipal Airport,41.7,-93.05,953,America/Chicago,Newton,Iowa,US
TNT,KTNT,Dade Collier,25.783333,-80.183334,13,America/New_York,Miami,Florida,US
TNP,KTNP,Twentynine Palms,34.1317,-115.946,1888,America/Los_Angeles,Twentynine Palms,California,US
ASQ,KTMT,Austin,39.4664739,-117.197082391621,5734,America/Los_Angeles,N/A,N/A,US
OTK,KTMK,Tillamook,45.4182929,-123.815680105723,39,America/Los_Angeles,Tillamook,Oregon,US
TMB,KTMB,Tamiami,25.6481009,-80.4320203945471,8,America/New_York,Country Walk,Florida,US
TMA,KTMA,Henry Tift Myers,31.4269838,-83.488078548839,355,America/New_York,Unionville,Georgia,US
TLR,KTLR,Mefford Field,36.216667,-119.35,265,America/Los_Angeles,Tulare,California,US
TLH,KTLH,Tallahassee International Airport,30.39782605,-84.3590839436853,81,America/New_York,Tallahassee,Florida,US
KNT,KTKX,Municipal,36.230556,-90.03472,262,America/Chicago,Kennett,Missouri,US
TIX,KTIX,Space Coast Regional,28.5142066,-80.7990149,34,America/New_York,Port Saint John,Florida,US
TIW,KTIW,Industrial,47.270557,-122.57306,294,America/Los_Angeles,Wollochet,Washington,US
TIK,KTIK,Tinker AFB,35.4117548,-97.3907973906368,1291,America/Chicago,Midwest City,Oklahoma,US
THV,KTHV,York Airport,39.95,-76.71667,495,America/New_York,Valley View,Pennsylvania,US
THM,KTHM,Thompsonfield,39.183334,-91.98333,2467,America/Chicago,Mexico,Missouri,US
THA,KTHA,Tullahoma/William Northern Field,35.36667,-86.183334,1083,America/Chicago,N/A,N/A,US
TEX,KTEX,Telluride Regional,37.933334,-107.816666,9070,America/Denver,N/A,N/A,US
TEB,KTEB,Teterboro Airport,40.84951,-74.0635361501519,9,America/New_York,Moonachie,New Jersey,US
TDZ,KTDZ,Toledo,41.65,-83.55,623,America/New_York,Toledo,Ohio,US
TDW,KTDW,Tradewind,35.216667,-101.833336,3649,America/Chicago,Amarillo,Texas,US
TDO,KTDO,Winlock,46.433334,-122.85,374,America/Los_Angeles,Winlock,Washington,US
TCS,KTCS,Truth or Consequences,33.13333,-107.25,4853,America/Denver,Truth or Consequences,New Mexico,US
TCM,KTCM,McChord AFB,47.176666,-122.56461,322,America/Los_Angeles,Steilacoom,Washington,US
TCL,KTCL,Van De Graaf,33.22111,-87.61083,170,America/Chicago,Northport,Alabama,US
TCC,KTCC,Tucumcari,35.166668,-103.73333,4065,America/Denver,Tucumcari,New Mexico,US
TBR,KTBR,Statesboro-Bulloch County Airport,32.483065,-81.7396100488493,187,America/New_York,Statesboro,Georgia,US
TBN,KTBN,Forney AAF,37.74139,-92.14056,1159,America/Chicago,Fort Leonard Wood,Missouri,US
KTB,KTB,Thorne Bay,55.6877778,-132.5366667,0,America/Anchorage,N/A,N/A,US
TAD,KTAD,Las Animas,37.305557,-104.325,5762,America/Denver,Trinidad,Colorado,US
SZP,KSZP,Oxnard,34.35,-119.066666,243,America/Los_Angeles,Santa Paula,California,US
SZN,KSZN,Santa Cruz Island,34.0589776,-119.9151998,50,America/Los_Angeles,Isla Vista,California,US
SZL,KSZL,Whiteman AFB,38.766666,-93.73333,870,America/Chicago,Warrensburg,Missouri,US
SYV,KSYV,Sylvester,31.516666,-83.833336,403,America/New_York,Sylvester,Georgia,US
SYR,KSYR,Hancock International Airport,43.1138409,-76.1114685894623,413,America/New_York,North Syracuse,New York,US
SYN,KSYN,Carleton,32.13333,-101.8,2667,America/Chicago,Stanton,Texas,US
SYI,KSYI,Bomar Field,35.5612926,-86.4426960600843,777,America/Chicago,Shelbyville,Tennessee,US
GTP,KSXT,Grants Pass,42.5101682,-123.3885181,1079,America/Los_Angeles,Merlin,Oregon,US
SWW,KSWW,Sweetwater,32.466667,-100.4,2089,America/Chicago,Sweetwater,Texas,US
SWO,KSWO,Searcy Field,36.15889,-97.085556,954,America/Chicago,Stillwater,Oklahoma,US
SWF,KSWF,Stewart International Airport,41.5020532,-74.1212028801658,449,America/New_York,Orange Lake,New York,US
SVN,KSVN,Hunter AAF,32.083332,-81.1,32,America/New_York,Savannah,Georgia,US
SVH,KSVH,Statesville Municipal,35.7826363,-80.8872959,921,America/New_York,Statesville,North Carolina,US
SVE,KSVE,Susanville,40.416668,-120.65,4232,America/Los_Angeles,Susanville,California,US
SVC,KSVC,Grant County Airport,32.6384522,-108.152735125887,5396,America/Denver,Hurley,New Mexico,US
SUX,KSUX,Sioux Gateway Airport,42.4036084,-96.3836488,1026,America/Chicago,Sergeant Bluff,Iowa,US
SUW,KSUW,Richard I Bong Airport,46.68933065,-92.0958666753897,685,America/Chicago,Superior,Wisconsin,US
SUU,KSUU,Travis AFB,38.26321985,-121.945362964615,59,America/Los_Angeles,Vacaville,California,US
SUS,KSUS,Spirit of St. Louis Airport,38.75,-90.36667,511,America/Chicago,Hazelwood,Missouri,US
SUN,KSUN,Friedman Memorial Airport,43.50392605,-114.297154199526,5249,America/Boise,Hailey,Idaho,US
SUE,KSUE,Door County,44.84191575,-87.4225886794638,715,America/Chicago,Sturgeon Bay,Wisconsin,US
SUD,KSUD,Stroud,35.75,-96.683334,951,America/Chicago,Stroud,Oklahoma,US
SUA,KSUA,Witham Field,27.1831531,-80.2248862322216,16,America/New_York,Stuart,Florida,US
STS,KSTS,Sonoma County Airport,38.5100124,-122.7842318,131,America/Los_Angeles,Windsor,California,US
STP,KSTP,St. Paul Downtown Airport,44.933328,-93.0609336349151,672,America/Chicago,Saint Paul,Minnesota,US
STL,KSTL,Lambert-St. Louis International Airport,38.74962725,-90.3704702495208,524,America/Chicago,Woodson Terrace,Missouri,US
STK,KSTK,Crosson Field,40.6149848,-103.264933,3976,America/Denver,Sterling,Colorado,US
STJ,KSTJ,Rosecrans Memorial,39.960556,-94.925,1154,America/Chicago,Savannah,Missouri,US
STE,KSTE,Stevens Point,44.5461205,-89.5315509154407,1102,America/Chicago,Stevens Point,Wisconsin,US
STC,KSTC,Saint Cloud Regional,45.55,-94.166664,1089,America/Chicago,Saint Cloud,Minnesota,US
SSI,KSSI,Malcolm Mckinnon,31.165916,-81.46347,32,America/New_York,Brunswick,Georgia,US
SSF,KSSF,Stinson Municipal Airport,29.33698,-98.47104,564,America/Chicago,San Antonio,Texas,US
SSC,KSSC,Shaw AFB,33.972724,-80.4705644,180,America/New_York,N/A,N/A,US
RUI,KSRR,Ruidoso Sierra Blanca Regional Airport,33.360832,-105.6625,6909,America/Denver,N/A,N/A,US
SRQ,KSRQ,Sarasota Bradenton International Airport,27.39598835,-82.5540742306453,32,America/New_York,Whitfield,Florida,US
SQL,KSQL,San Carlos,37.483334,-122.25,91,America/Los_Angeles,Redwood City,California,US
SQI,KSQI,Whiteside County,41.74364915,-89.6677412951416,620,America/Chicago,Rock Falls,Illinois,US
SPW,KSPW,Spencer Municipal,43.16614685,-95.2035211331577,1332,America/Chicago,Spencer,Iowa,US
SPS,KSPS,Sheppard AFB,33.98750455,-98.5012725881934,987,America/Chicago,Wichita Falls,Texas,US
SPI,KSPI,Capital Airport,39.844166,-89.67889,564,America/Chicago,Springfield,Illinois,US
SPG,KSPG,Whitted,27.76423345,-82.6288756040686,13,America/New_York,Saint Petersburg,Florida,US
SPF,KSPF,Black Hills,44.5,-103.86667,3608,America/Denver,Spearfish,South Dakota,US
SPA,KSPA,Spartanburg Downtown Memorial,34.95,-81.916664,780,America/New_York,Spartanburg,South Carolina,US
SOW,KSOW,Show Low Airport,34.2650057,-110.010417108021,6407,America/Phoenix,Show Low,Arizona,US
SOP,KSOP,Pinehurst-S. Pines,35.214368,-79.423139,524,America/New_York,Whispering Pines,North Carolina,US
SNY,KSNY,Sidney,41.099445,-102.9825,4265,America/Denver,Sidney,Nebraska,US
SNS,KSNS,Salinas,36.66286415,-121.608949405443,62,America/Los_Angeles,Salinas,California,US
SNL,KSNL,Shawnee Municipal,35.3542366,-96.9430788,967,America/Chicago,Shawnee,Oklahoma,US
SNK,KSNK,Winston Field,32.716667,-100.9,2355,America/Chicago,Snyder,Texas,US
SNA,KSNA,John Wayne Airport,33.6742056,-117.868014807705,45,America/Los_Angeles,Irvine,California,US
SMX,KSMX,Santa Maria Public Airport,34.8994719,-120.455516179734,177,America/Los_Angeles,Orcutt,California,US
SUM,KSMS,Sumter Municipal Airport,33.9,-80.11667,180,America/New_York,East Sumter,South Carolina,US
SMO,KSMO,Santa Monica,34.01659745,-118.450603611706,134,America/Los_Angeles,Santa Monica,California,US
SMN,KSMN,Salmon,45.183334,-113.916664,4192,America/Boise,Salmon,Idaho,US
SMF,KSMF,Sacramento International Airport,38.68722345,-121.590370280632,42,America/Los_Angeles,West Sacramento,California,US
SME,KSME,Pulaski County,37.083332,-84.6,931,America/New_York,Somerset,Kentucky,US
SMD,KSMD,Smith Field,41.066666,-85.15,784,America/Indiana/Indianapolis,Fort Wayne,Indiana,US
SLR,KSLR,Sulphur Springs,33.1598443,-95.6204855,416,America/Chicago,Sulphur Springs,Texas,US
SLO,KSLO,Leckrone,38.6404024,-88.9644241833716,488,America/Chicago,Salem,Illinois,US
SLN,KSLN,Salina Regional Airport,38.7927541,-97.654859825,1243,America/Chicago,Salina,Kansas,US
SLK,KSLK,Adirondack Airport,44.38278,-74.206665,1637,America/New_York,Saranac Lake,New York,US
SLG,KSLG,Smith Field,36.1903579,-94.490772,977,America/Chicago,Siloam Springs,Arkansas,US
SLE,KSLE,Mcnary Field,44.995277,-123.025,121,America/Los_Angeles,Keizer,Oregon,US
SLC,KSLC,Salt Lake City International Airport,40.7900661,-111.979898461856,4209,America/Denver,Salt Lake City,Utah,US
SLB,KSLB,Storm Lake Municipal Airport,42.63333,-95.2,1404,America/Chicago,Storm Lake,Iowa,US
SKY,KSKY,Griffing Sandusky,41.45,-83,564,America/New_York,Port Clinton,Ohio,US
TSM,KSKX,Taos,36.4428471,-105.668941839529,7095,America/Denver,Taos,New Mexico,US
SKF,KSKF,Kelly AFB,29.3841667,-98.5811111,672,America/Chicago,N/A,N/A,US
SKA,KSKA,About Fairchild Air Force Base,47.61506,-117.65581,2444,America/Los_Angeles,Spokane,Washington,US
SJT,KSJT,San Angelo Regional Airport,31.355,-100.496389,1906,America/Chicago,San Angelo,Texas,US
SJN,KSJN,St. Johns Industrial Air Park,34.52054225,-109.378342942698,5748,America/Phoenix,Saint Johns,Arizona,US
SJC,KSJC,Norman Y. Mineta San Jose International Airport,37.3633278,-121.929338576032,55,America/Los_Angeles,Santa Clara,California,US
SIV,KSIV,County,39.1,-87.4,547,America/Indiana/Indianapolis,Sullivan,Indiana,US
SIK,KSIK,Memorial,36.86667,-89.55,278,America/Chicago,Sikeston,Missouri,US
SHV,KSHV,Shreveport Regional Airport,32.4451121,-93.8267371598938,252,America/Chicago,Shreveport,Louisiana,US
SHR,KSHR,Sheridan,44.774166,-106.97722,3979,America/Denver,Sheridan,Wyoming,US
SHN,KSHN,Sanderson Field,47.2334272,-123.147374,249,America/Los_Angeles,Shelton,Washington,US
SHD,KSHD,Shenandoah Valley Airport,38.26389,-78.89667,1190,America/New_York,Weyers Cave,Virginia,US
SGU,KSGU,Saint George Municipal Airport,37.032627,-113.51017,2834,America/Denver,Washington,Utah,US
SGT,KSGT,Stuttgart Municipalcipal,34.5,-91.53333,187,America/Chicago,Stuttgart,Arkansas,US
SGR,KSGR,Sugar Land Regional,29.698889,-95.407776,52,America/Chicago,Southside Place,Texas,US
UST,KSGJ,St. Augustine Airport,29.95,-81.333336,10,America/New_York,Villano Beach,Florida,US
SGH,KSGH,Springfield,39.916668,-83.8,1013,America/New_York,Springfield,Ohio,US
SGF,KSGF,Springfield-Branson National Airport,37.2393873,-93.3966126245358,1289,America/Chicago,Willard,Missouri,US
SFZ,KSFZ,North Central,41.916668,-71.566666,416,America/New_York,Smithfield,Rhode Island,US
SFO,KSFO,San Francisco International Airport,37.622452,-122.384071607814,26,America/Los_Angeles,Millbrae,California,US
SFM,KSFM,Sanford,43.433334,-70.76667,275,America/New_York,Sanford (historical),Maine,US
SFF,KSFF,Felts Field,47.666668,-117.4,1906,America/Los_Angeles,N/A,N/A,US
SFB,KSFB,Orlando Sanford International Airport,28.7754331,-81.2432960298642,55,America/New_York,Midway,Florida,US
SDX,KSEZ,Sedona,34.8481983,-111.790629114576,4773,America/Phoenix,Sedona,Arizona,US
SER,KSER,Freeman Municipalcipal,38.966667,-85.88333,626,America/Indiana/Indianapolis,Seymour,Indiana,US
SEP,KSEP,Clark Field,32.216667,-98.2,1256,America/Chicago,Stephenville,Texas,US
SEM,KSEM,Craig AFB,32.226112,-87.08722,147,America/Chicago,Selmont-West Selmont,Alabama,US
SEG,KSEG,Penn Valley,40.8167514,-76.863304,456,America/New_York,Hummels Wharf,Pennsylvania,US
SEF,KSEF,Sebring Regional Airport,27.5,-81.416664,111,America/New_York,Sebring,Florida,US
SEE,KSEE,Gillespie Field,32.82611,-116.97222,344,America/Los_Angeles,Santee,California,US
SEA,KSEA,Seattle-Tacoma International Airport,47.4475673,-122.308015856952,206,America/Los_Angeles,SeaTac,Washington,US
SDY,KSDY,Richland Municipal Airport,47.706944,-104.19194,2011,America/Denver,Sidney,Montana,US
SDM,KSDM,Brown Field Municipalcipal,32.572224,-116.98,505,America/Los_Angeles,N/A,N/A,US
SCF,KSDL,Scottsdale Airport,33.62212245,-111.912577410101,1479,America/Phoenix,Paradise Valley,Arizona,US
SDF,KSDF,Louisville International Airport,38.1716962,-85.735407563811,518,America/Kentucky/Louisville,Audubon Park,Kentucky,US
SCK,KSCK,Stockton Airport,37.894444,-121.23917,3,America/Los_Angeles,French Camp,California,US
SCH,KSCH,Schenectady County,42.85544945,-73.9284276694792,374,America/New_York,N/A,N/A,US
SCB,KSCB,State,41.65,-96.666664,1217,America/Chicago,West Point,Nebraska,US
SBY,KSBY,Wicomico Regional Airport,38.33941605,-75.5101049553024,55,America/New_York,Salisbury,Maryland,US
SBX,KSBX,Shelby,48.5404083,-111.870083933752,3405,America/Denver,Shelby,Montana,US
SBS,KSBS,Steamboat Springs,40.51690415,-106.865745183474,6860,America/Denver,Steamboat Springs,Colorado,US
SBP,KSBP,San Luis County Regional Airport,35.2374914,-120.643319929433,164,America/Los_Angeles,San Luis Obispo,California,US
SBN,KSBN,South Bend Regional,41.7007238,-86.3134791,761,America/Indiana/Indianapolis,South Bend,Indiana,US
SBM,KSBM,Memorial,43.771667,-87.85222,715,America/Chicago,Sheboygan Falls,Wisconsin,US
SBD,KSBD,Norton AFB,34.09599685,-117.234569101414,1105,America/Whitehorse,Highland,California,US
SBA,KSBA,Santa Barbara Municipal Airport,34.42738475,-119.843139356565,16,America/Los_Angeles,Goleta,California,US
MQT,KSAW,Sawyer International Airport,46.349652,-87.3871745,1204,America/Detroit,K. I. Sawyer Air Force Base,Michigan,US
SAV,KSAV,Savannah/Hilton Head Airport,32.12423765,-81.1977064477445,32,America/New_York,Pooler,Georgia,US
SAT,KSAT,San Antonio International Airport,29.5334021,-98.4692144304692,708,America/Chicago,Alamo Heights,Texas,US
SAS,KSAS,Salton City,33.283651,-115.9900012,36,America/Los_Angeles,Salton City,California,US
SAR,KSAR,Sparta Community,38.1491926,-89.6997520789371,334,America/Chicago,Sparta,Illinois,US
SAN,KSAN,San Diego International Airport,32.73336075,-117.192246412776,13,America/Los_Angeles,San Diego,California,US
SAF,KSAF,Santa Fe,35.6175,-106.08833,6299,America/Denver,La Cienega,New Mexico,US
SAD,KSAD,Safford,32.833332,-109.71667,2942,America/Phoenix,Safford,Arizona,US
SAC,KSAC,Sacramento Executive Airport,38.51286,-121.4933,20,America/Los_Angeles,N/A,N/A,US
SAA,KSAA,Shively Field,41.4439801,-106.828107,6938,America/Denver,Saratoga,Wyoming,US
MDJ,KS33,City-county,44.812305,-121.281,2007,America/Los_Angeles,Warm Springs,Oregon,US
AHM,KS03,Sumner Parker Field,42.19029999,-122.6610031,1827,America/Los_Angeles,Ashland,Oregon,US
RZZ,KRZZ,Halifax County,36.466667,-77.666664,177,America/New_York,Roanoke Rapids,North Carolina,US
RNZ,KRZL,Rensselaer,40.9472638,-87.1825634,669,America/Chicago,Rensselaer,Indiana,US
RXE,KRXE,Madison County,43.83911,-111.85106,4852,America/Boise,Rexburg,Idaho,US
RWL,KRWL,Rawlins,41.80599095,-107.203704339142,6748,America/Denver,Rawlins,Wyoming,US
RWI,KRWI,Rocky Mount-wilson,35.854443,-77.89056,137,America/New_York,Elm City,North Carolina,US
RWF,KRWF,Redwood Falls Municipal,44.5,-95.1,1043,America/Chicago,Redwood Falls,Minnesota,US
RVS,KRVS,R.Lloyd Jones,36.15,-95.96667,731,America/Chicago,Tulsa,Oklahoma,US
RED,KRVL,Mifflin County,40.6775931,-77.6259185,780,America/New_York,Church Hill,Pennsylvania,US
RUT,KRUT,Rutland Airport,43.529446,-72.94833,764,America/New_York,Rutland,Vermont,US
SRW,KRUQ,Rowan County,35.666668,-80.48333,734,America/New_York,Salisbury,North Carolina,US
RTN,KRTN,Crews Field,36.74139,-104.501114,6335,America/Denver,Raton,New Mexico,US
RSW,KRSW,Southwest Florida International Airport,26.53294975,-81.7588056261221,32,America/New_York,Gateway,Florida,US
RST,KRST,Rochester International Airport,43.90430975,-92.4954441252916,1309,America/Chicago,Stewartville,Minnesota,US
RSN,KRSN,Ruston,32.5136789,-92.5890211,111,America/Chicago,Ruston,Louisiana,US
RSL,KRSL,Russell,38.88333,-98.85,1814,America/Chicago,Russell,Kansas,US
RRT,KRRT,Warroad,48.9,-95.3,1059,America/Chicago,N/A,N/A,US
RRL,KRRL,Merrill Municipal Airport,45.1989797,-89.712682790165,1282,America/Chicago,Merrill,Wisconsin,US
WBR,KRQB,Big Rapids,43.72222695,-85.4983960784342,908,America/Detroit,Big Rapids,Michigan,US
RPX,KRPX,Roundup,46.4721014,-108.549839,3484,America/Denver,Roundup,Montana,US
RIE,KRPD,Rice Lake,45.47861,-91.72361,1131,America/Chicago,Rice Lake,Wisconsin,US
ROX,KROX,Roseau Municipal Airport,48.85,-95.76667,1030,America/Chicago,Roseau,Minnesota,US
ROW,KROW,Roswell International Air Center,33.3006936,-104.5316574,3631,America/Denver,Roswell,New Mexico,US
ROG,KROG,Rogers,36.372223,-94.10667,1476,America/Chicago,Little Flock,Arkansas,US
ROC,KROC,Greater Rochester International Airport,43.12759065,-77.6652207525978,508,America/New_York,N/A,N/A,US
ROA,KROA,Roanoke-Blacksburg Regional Airport,37.32051,-79.97038,1138,America/New_York,Hollins,Virginia,US
RNT,KRNT,Renton,47.49279255,-122.215806180116,39,America/Los_Angeles,Renton,Washington,US
RNO,KRNO,Reno/Tahoe International Airport,39.4986462,-119.773331865361,4419,America/Los_Angeles,Sparks,Nevada,US
RND,KRND,Randolph Air Force Base,29.5288889,-98.2780556,731,America/Chicago,N/A,N/A,US
RNC,KRNC,Warren County,35.837082,-85.93816,1167,America/Chicago,Woodbury,Tennessee,US
RMG,KRMG,Richard B Russell,34.35150285,-85.1598321860863,626,America/New_York,Shannon,Georgia,US
RME,KRME,Griffiss AFB,43.216667,-75.45,479,America/New_York,Rome,New York,US
RKW,KRKW,Rockwood Municipal Airport,35.86667,-84.683334,944,America/New_York,Rockwood,Tennessee,US
RKS,KRKS,Rock Springs-Sweetwater County Airport,41.59507585,-109.068421430159,6715,America/Denver,Rock Springs,Wyoming,US
RKP,KRKP,Aransas County,28.033333,-97.05,39,America/Chicago,Rockport,Texas,US
RKD,KRKD,Knox County Regional Airport,44.06139565,-69.1029358153421,45,America/New_York,South Thomaston,Maine,US
RIW,KRIW,Riverton Airport,43.064445,-108.45695,5442,America/Denver,Riverton,Wyoming,US
RIV,KRIV,March ARB,33.8819433,-117.2590169,1536,America/Los_Angeles,Rubidoux,California,US
RIR,KRIR,Riverside Fla-Bob,33.9887875,-117.4099097,767,America/Los_Angeles,Jurupa Valley,California,US
RIL,KRIL,Garfield County,39.533333,-107.78333,5367,America/Denver,Rifle,Colorado,US
RIC,KRIC,Richmond International Airport (Byrd Field),37.50611,-77.3225,114,America/New_York,Fort Lee,Virginia,US
RHV,KRHV,Reid-Hillview,37.333332,-121.88333,91,America/Los_Angeles,N/A,N/A,US
RHI,KRHI,Oneida County Airport,45.6314535,-89.478974050743,1584,America/Chicago,Rhinelander,Wisconsin,US
RFG,KRFG,Rooke Field,28.333332,-97.35,127,America/Chicago,N/A,N/A,US
RFD,KRFD,Chicago Rockford International Airport,42.30364,-89.222115,853,America/Chicago,Winnebago,Illinois,US
REO,KREO,Rome State,42.833332,-117.61667,3704,America/Los_Angeles,Homedale,Idaho,US
RDU,KRDU,Raleigh-Durham International Airport,35.88036145,-78.7872382171651,410,America/New_York,Morrisville,North Carolina,US
